date,time,tempTemperature,tempFeelsLike,tempDewpoint,tempHumidity,tempPressure,tempVisibility,windDir,tempWindSpeed,tempGustSpeed,tempPrecip,Events,Condition
2017-03-11,8:51 PM,24.1,13.7,5,44,30.22,10,WNW,10.4,19.6,0,None,Clear
2017-01-10,4:51 AM,23,13.9,12,63,30.63,10,WSW,8.1,0,0,None,Clear
2017-03-23,6:51 AM,23,13.9,6.1,48,30.55,10,West,8.1,0,0,None,Clear
2017-12-27,4:51 PM,23,13.9,-2.9,32,30.44,10,WNW,8.1,17.3,0,None,Clear
2017-01-08,4:51 PM,23,13.9,0,37,30.37,10,WNW,8.1,19.6,0,None,Mostly Cloudy
2017-12-30,3:51 PM,23,13.9,15.1,72,29.91,9,WNW,8.1,0,0,None,Mostly Cloudy
2017-02-09,2:14 PM,26.1,14,17.1,69,29.6,1.5,WNW,15,29.9,0,Snow,Light Snow
2017-02-09,3:31 PM,25,14.2,10.9,55,29.67,3,NW,11.5,27.6,0,None,Haze
2017-03-15,3:51 PM,25,14.2,12,58,29.61,10,West,11.5,23,0,None,Overcast
2017-03-15,1:51 PM,25,14.2,12.9,60,29.57,8,West,11.5,23,0,None,Overcast
2017-03-22,11:51 PM,24.1,14.4,-2,32,30.45,10,NW,9.2,0,0,None,Clear
2017-12-26,9:51 AM,24.1,14.4,0,35,30.41,10,West,9.2,17.3,0,None,Clear
2017-01-07,4:51 AM,24.1,14.4,5,44,30.32,10,NE,9.2,0,0,None,Mostly Cloudy
2017-01-08,2:51 PM,24.1,14.4,3,40,30.3,10,NW,9.2,19.6,0,None,Mostly Cloudy
2017-12-16,2:51 AM,24.1,14.4,17.1,75,29.94,8,West,9.2,20.7,0,None,Clear
2017-12-15,10:51 PM,24.1,14.4,17.1,75,29.9,9,West,9.2,0,0,None,Scattered Clouds
2017-12-14,12:10 AM,24.1,14.4,16,71,29.7,1.5,WSW,9.2,0,0,Snow,Light Snow
2017-01-09,2:51 PM,21.9,14.5,5,48,30.67,10,West,5.8,0,0,None,Overcast
2017-01-10,2:51 AM,21.9,14.5,10,60,30.63,10,WSW,5.8,0,0,None,Clear
2017-03-04,2:51 AM,21.9,14.5,1.9,42,30.46,10,Variable,5.8,0,0,None,Clear
2017-12-27,5:51 PM,21.9,14.5,-2,35,30.46,10,WNW,5.8,0,0,None,Clear
2017-01-07,9:24 AM,21.9,14.5,12.9,68,30.32,1,Variable,5.8,0,0,Snow,Light Snow
2017-03-11,10:51 AM,21.9,14.5,5,48,30.17,10,Variable,5.8,17.3,0,None,Overcast
2017-03-11,1:51 PM,26.1,14.5,3,37,30.12,10,WNW,13.8,23,0,None,Overcast
2017-12-30,9:51 PM,21.9,14.5,14,72,30.01,5,Variable,5.8,0,0,None,Haze
2017-12-30,1:33 PM,21.9,14.5,17.1,82,29.95,2.5,WSW,5.8,0,0.01,None,Haze
2017-12-13,11:51 PM,26.1,14.5,12,55,29.68,6,West,13.8,20.7,0,None,Haze
2017-12-13,11:51 AM,26.1,14.5,7,44,29.55,10,West,13.8,29.9,0,None,Overcast
2017-12-27,11:51 AM,21,14.6,0,40,30.48,10,Variable,4.6,0,0,None,Clear
2017-12-27,2:51 AM,21,14.6,3.9,48,30.47,10,NW,4.6,0,0,None,Overcast
2017-01-07,9:41 PM,21,14.6,16,81,30.16,4,Variable,4.6,0,0,None,Haze
2017-01-07,8:34 PM,21,14.6,17.1,85,30.14,2,Variable,4.6,0,0,Snow,Light Snow
2017-12-15,6:51 AM,21,14.6,8.1,57,30.1,10,West,4.6,0,0,None,Clear
2017-03-23,1:51 AM,23,14.7,3,42,30.47,10,Variable,6.9,17.3,0,None,Clear
2017-03-23,3:51 AM,23,14.7,5,46,30.47,10,NW,6.9,0,0,None,Clear
2017-03-04,1:51 AM,23,14.7,1.9,40,30.47,10,Variable,6.9,0,0,None,Clear
2017-03-12,10:51 AM,23,14.7,3.9,44,30.31,10,NNW,6.9,0,0,None,Partly Cloudy
2017-02-04,2:51 AM,23,14.7,1.9,40,30.27,10,Variable,6.9,17.3,0,None,Clear
2017-02-10,8:51 AM,23,14.7,5,46,30.23,10,Variable,6.9,0,0,None,Clear
2017-03-14,10:51 PM,23,14.7,12,63,29.49,10,Variable,6.9,19.6,0,None,Scattered Clouds
2017-03-22,10:51 PM,25,14.8,-0.9,33,30.43,10,NW,10.4,19.6,0,None,Clear
2017-03-11,7:51 PM,25,14.8,6.1,45,30.23,10,WNW,10.4,18.4,0,None,Mostly Cloudy
2017-02-10,9:51 AM,25,14.8,6.1,45,30.23,10,West,10.4,0,0,None,Clear
2017-03-16,4:51 AM,25,14.8,9,51,29.9,10,WNW,10.4,21.9,0,None,Clear
2017-02-09,2:51 PM,25,14.8,16,69,29.62,1.2,NW,10.4,27.6,0,Snow,Light Snow
2017-03-04,6:51 AM,19.9,14.9,3.9,50,30.51,10,Variable,3.5,0,0,None,Clear
2017-03-13,4:51 AM,19.9,14.9,3.9,50,30.45,10,Variable,3.5,0,0,None,Clear
2017-01-07,2:51 PM,19.9,14.9,17.1,89,30.17,0.2,Variable,3.5,0,0.03,"Fog	",Snow
2017-12-15,4:51 AM,19.9,14.9,8.1,60,30.09,10,Variable,3.5,0,0,None,Clear
2017-12-30,11:51 AM,19.9,14.9,15.1,81,30.02,0.5,Variable,3.5,0,0.02,Snow,Snow
2017-12-26,12:51 PM,26.1,15,1,34,30.37,10,West,12.7,20.7,0,None,Clear
2017-12-26,3:51 AM,26.1,15,0,32,30.3,10,West,12.7,24.2,0,None,Clear
2017-02-03,11:51 PM,26.1,15,5,41,30.22,10,NW,12.7,27.6,0,None,Scattered Clouds
2017-12-14,10:51 PM,24.1,15.2,5,44,30.09,10,WNW,8.1,0,0,None,Clear
2017-03-14,8:51 AM,28,15.3,27,96,29.71,0.5,ENE,18.4,31.1,0.16,"Fog	",Snow
2017-03-14,9:51 AM,28,15.3,27,96,29.55,0.5,NE,18.4,35.7,0.33,Fog,Light Freezing Fog
2017-03-14,10:18 AM,28,15.3,27,96,29.51,0.5,NE,18.4,34.5,0.13,Fog,Light Freezing Fog
2017-03-12,10:51 PM,25,15.5,0,34,30.42,10,NW,9.2,0,0,None,Clear
2017-01-07,2:51 AM,25,15.5,8.1,49,30.31,10,North,9.2,0,0,None,Clear
2017-12-13,10:51 AM,25,15.5,9,51,29.56,10,WNW,9.2,24.2,0,None,Overcast
2017-03-12,12:51 PM,27,15.6,3.9,37,30.3,10,NW,13.8,21.9,0,None,Partly Cloudy
2017-12-26,2:51 AM,26.1,15.6,1,34,30.27,10,West,11.5,25.3,0,None,Clear
2017-03-11,5:51 PM,26.1,15.6,9,49,30.16,10,NW,11.5,20.7,0,None,Mostly Cloudy
2017-02-17,5:51 AM,27,15.6,14,58,29.84,10,WNW,13.8,21.9,0,None,Clear
2017-02-09,1:34 PM,27,15.6,19.9,75,29.57,1.8,WNW,13.8,28.8,0,Snow,Light Snow
2017-01-10,1:51 AM,21.9,15.7,9,58,30.63,10,West,4.6,16.1,0,None,Clear
2017-01-10,3:51 AM,21.9,15.7,10,60,30.61,10,West,4.6,0,0,None,Clear
2017-12-27,12:51 AM,21.9,15.7,3.9,46,30.45,10,NW,4.6,0,0,None,Clear
2017-12-30,1:11 PM,21.9,15.7,16,78,29.96,1,West,4.6,0,0.01,Snow,Light Snow
2017-12-30,6:51 PM,21.9,15.7,14,72,29.96,9,WNW,4.6,0,0,None,Clear
2017-03-23,5:51 AM,23,15.8,7,50,30.52,10,Variable,5.8,0,0,None,Clear
2017-03-23,4:51 AM,23,15.8,6.1,48,30.5,10,Variable,5.8,0,0,None,Clear
2017-01-07,6:51 AM,23,15.8,5,46,30.28,10,Variable,5.8,0,0,None,Overcast
2017-12-15,4:42 PM,23,15.8,19.9,88,29.94,0.5,WNW,5.8,0,0.03,"Fog	",Snow
2017-12-30,2:28 PM,23,15.8,17.1,78,29.93,2.5,WSW,5.8,0,0,None,Haze
2017-12-30,3:11 PM,23,15.8,17.1,78,29.92,9,West,5.8,0,0,None,Overcast
2017-12-15,11:51 PM,23,15.8,18,81,29.89,8,WSW,5.8,18.4,0,None,Clear
2017-03-04,6:51 PM,24.1,16,-6,27,30.54,10,Variable,6.9,27.6,0,None,Clear
2017-11-11,3:51 AM,24.1,16,10.9,57,30.52,10,Variable,6.9,17.3,0,None,Clear
2017-03-23,12:51 AM,24.1,16,0,35,30.46,10,Variable,6.9,23,0,None,Clear
2017-12-26,10:51 PM,24.1,16,3.9,42,30.44,10,Variable,6.9,0,0,None,Clear
2017-12-27,3:51 PM,24.1,16,-2,32,30.42,10,WNW,6.9,0,0,None,Clear
2017-12-26,7:51 AM,24.1,16,1.9,38,30.39,10,Variable,6.9,24.2,0,None,Clear
2017-12-26,1:51 AM,27,16.1,3,36,30.25,10,West,12.7,25.3,0,None,Clear
2017-01-05,7:51 AM,27,16.1,8.1,45,29.94,10,WNW,12.7,19.6,0,None,Clear
2017-12-13,7:51 PM,27,16.1,7,43,29.67,10,West,12.7,21.9,0,None,Clear
2017-12-27,1:51 AM,21,16.2,5,50,30.47,10,Variable,3.5,0,0,None,Partly Cloudy
2017-03-13,3:51 AM,21,16.2,3.9,48,30.43,10,Variable,3.5,0,0,None,Clear
2017-12-26,5:51 PM,26.1,16.2,1.9,35,30.42,10,WNW,10.4,17.3,0,None,Clear
2017-12-29,12:51 PM,21,16.2,1.9,44,30.21,10,Variable,3.5,0,0,None,Scattered Clouds
2017-03-11,12:51 PM,26.1,16.2,1,34,30.14,10,WNW,10.4,25.3,0,None,Mostly Cloudy
2017-01-07,10:51 PM,21,16.2,15.1,78,30.14,7,Variable,3.5,0,0,None,Overcast
2017-01-07,9:51 PM,21,16.2,16,81,30.14,6,Variable,3.5,0,0,None,Haze
2017-12-16,4:51 AM,26.1,16.2,17.1,69,29.96,9,West,10.4,18.4,0,None,Clear
2017-03-16,12:51 AM,26.1,16.2,10.9,53,29.87,10,West,10.4,25.3,0,None,Overcast
2017-03-15,8:51 PM,26.1,16.2,8.1,47,29.79,10,WNW,10.4,25.3,0,None,Overcast
2017-03-23,8:51 AM,25,16.3,5,43,30.6,10,NW,8.1,0,0,None,Clear
2017-03-04,5:51 PM,25,16.3,-7.1,24,30.51,10,WNW,8.1,18.4,0,None,Clear
2017-03-04,9:51 AM,25,16.3,5,43,30.5,10,NW,8.1,0,0,None,Overcast
2017-11-11,1:51 AM,25,16.3,10.9,55,30.49,10,NW,8.1,0,0,None,Clear
2017-02-04,9:51 AM,25,16.3,5,43,30.4,10,West,8.1,16.1,0,None,Clear
2017-03-11,6:51 PM,25,16.3,6.1,45,30.17,10,NW,8.1,21.9,0,None,Partly Cloudy
2017-03-14,7:09 AM,28,16.5,26.1,92,29.83,1,NE,15,25.3,0.03,Snow,Light Snow
2017-03-14,7:51 AM,28,16.5,26.1,92,29.78,0.8,ENE,15,27.6,0.14,Snow,Light Snow
2017-02-09,1:29 PM,28,16.5,21,75,29.57,3,NW,15,28.8,0,None,Haze
2017-03-03,9:51 PM,27,16.7,3.9,37,30.42,10,NNW,11.5,24.2,0,None,Clear
2017-03-12,8:51 PM,27,16.7,1,33,30.36,10,WNW,11.5,0,0,None,Clear
2017-02-10,9:51 PM,27,16.7,19,72,30.15,1.5,West,11.5,20.7,0,Snow,Light Snow
2017-01-05,6:51 AM,27,16.7,7,43,29.93,10,West,11.5,24.2,0,None,Clear
2017-02-17,4:51 AM,27,16.7,14,58,29.83,10,WNW,11.5,21.9,0,None,Clear
2017-03-11,4:51 PM,26.1,16.8,9,49,30.14,10,NW,9.2,26.5,0,None,Overcast
2017-03-16,1:51 AM,26.1,16.8,10,51,29.88,10,West,9.2,28.8,0,None,Clear
2017-03-15,11:51 PM,26.1,16.8,12,55,29.86,10,WNW,9.2,35.7,0,None,Clear
2017-03-15,6:51 PM,26.1,16.8,7,44,29.7,10,WNW,9.2,21.9,0,None,Overcast
2017-03-14,4:51 AM,28.9,16.9,28,96,29.99,0.5,ENE,17.3,28.8,0.12,"Fog	",Snow
2017-12-13,12:51 PM,28.9,16.9,5,36,29.54,10,WNW,17.3,29.9,0,None,Partly Cloudy
2017-01-09,6:51 PM,23,17,8.1,53,30.67,10,SSW,4.6,0,0,None,Clear
2017-01-09,7:51 PM,23,17,9,55,30.66,10,South,4.6,0,0,None,Clear
2017-11-11,4:51 AM,24.1,17,12,60,30.53,10,Variable,5.8,0,0,None,Clear
2017-11-11,5:51 AM,24.1,17,12,60,30.53,10,Variable,5.8,0,0,None,Clear
2017-03-13,10:51 AM,24.1,17,5,44,30.52,10,NW,5.8,0,0,None,Clear
2017-11-11,2:51 AM,24.1,17,10.9,57,30.5,10,Variable,5.8,0,0,None,Clear
2017-12-27,2:51 PM,24.1,17,-0.9,34,30.42,10,WNW,5.8,0,0,None,Clear
2017-01-08,3:51 PM,24.1,17,0,35,30.32,10,Variable,5.8,24.2,0,None,Overcast
2017-01-07,3:51 AM,24.1,17,9,53,30.31,10,Variable,5.8,0,0,None,Partly Cloudy
2017-02-04,3:51 AM,23,17,3,42,30.28,10,Variable,4.6,0,0,None,Clear
2017-03-14,2:51 AM,28,17,26.1,92,30.13,0.8,ENE,13.8,20.7,0.04,Snow,Light Snow
2017-12-15,8:51 AM,23,17,10,58,30.11,10,West,4.6,0,0,None,Clear
2017-12-14,11:51 PM,23,17,6.1,48,30.09,10,Variable,4.6,0,0,None,Clear
2017-12-14,9:51 PM,24.1,17,7,48,30.08,10,NW,5.8,0,0,None,Clear
2017-12-15,5:09 PM,23,17,19.9,88,29.94,0.5,WNW,4.6,0,0.01,"Fog	",Snow
2017-12-15,6:40 PM,24.1,17,19.9,84,29.93,1.5,West,5.8,0,0.01,Snow,Light Snow
2017-12-15,5:40 PM,24.1,17,21,88,29.93,1,WNW,5.8,0,0.03,Snow,Light Snow
2017-12-30,2:35 PM,23,17,17.1,78,29.93,4,Variable,4.6,0,0,None,Haze
2017-12-30,3:24 PM,23,17,16,74,29.92,9,WSW,4.6,0,0,None,Mostly Cloudy
2017-12-15,3:51 PM,24.1,17,19.9,84,29.91,0.5,NW,5.8,0,0.02,"Fog	",Snow
2017-03-14,7:22 AM,28,17,26.1,92,29.82,0.8,ENE,13.8,28.8,0.06,Snow,Light Snow
2017-02-09,9:36 AM,28,17,27,96,29.55,0.2,North,13.8,24.2,0.14,"Fog	",Snow
2017-11-10,11:51 PM,25,17.1,9,51,30.5,10,Variable,6.9,18.4,0,None,Clear
2017-12-26,7:51 PM,25,17.1,3,39,30.42,10,NW,6.9,0,0,None,Clear
2017-12-26,5:51 AM,25,17.1,1,36,30.31,10,WNW,6.9,0,0,None,Clear
2017-03-16,2:51 AM,25,17.1,10,53,29.89,10,Variable,6.9,16.1,0,None,Clear
2017-03-16,3:51 AM,25,17.1,9,51,29.89,10,West,6.9,0,0,None,Clear
2017-12-13,1:51 AM,25,17.1,1,36,29.51,10,Variable,6.9,25.3,0,None,Scattered Clouds
2017-12-30,1:25 PM,21.9,17.2,17.1,82,29.96,1.8,West,3.5,0,0.01,Snow,Light Snow
2017-12-26,4:51 PM,27,17.3,1,33,30.39,10,WNW,10.4,20.7,0,None,Clear
2017-12-26,2:51 PM,27,17.3,1.9,34,30.36,10,WNW,10.4,17.3,0,None,Clear
2017-03-11,3:51 PM,28,17.5,6.1,39,30.12,10,West,12.7,27.6,0,None,Overcast
2017-03-14,6:51 AM,28,17.5,27,96,29.84,0.5,NE,12.7,23,0.1,"Fog	",Snow
2017-02-16,11:51 PM,28,17.5,12.9,53,29.79,10,NW,12.7,23,0,None,Partly Cloudy
2017-02-09,9:51 AM,28,17.5,26.1,92,29.53,0.2,North,12.7,21.9,0.16,"Fog	",Snow
2017-11-10,8:51 PM,26.1,17.6,6.1,43,30.49,10,North,8.1,0,0,None,Clear
2017-02-03,5:51 AM,26.1,17.6,8.1,47,30.22,10,NW,8.1,0,0,None,Clear
2017-12-16,5:51 AM,26.1,17.6,16,66,29.98,9,WSW,8.1,0,0,None,Clear
2017-02-17,6:51 AM,26.1,17.6,14,60,29.85,10,West,8.1,0,0,None,Clear
2017-12-14,9:51 AM,26.1,17.6,21,81,29.69,9,NNW,8.1,0,0,None,Overcast
2017-02-10,8:51 PM,28.9,17.7,12.9,51,30.14,10,West,15,23,0,None,Overcast
2017-03-14,3:51 AM,28.9,17.7,27,92,30.05,0.2,ENE,15,23,0.1,"Fog	",Snow
2017-03-14,10:51 AM,28.9,17.7,28,96,29.44,0.5,ENE,15,31.1,0.26,"Fog	",Snow
2017-03-04,4:51 PM,27,18,-5.1,25,30.48,10,WNW,9.2,26.5,0,None,Clear
2017-02-04,10:51 AM,27,18,6.1,41,30.39,10,West,9.2,0,0,None,Clear
2017-03-10,9:51 PM,27,18,7,43,29.99,10,WNW,9.2,19.6,0,None,Clear
2017-01-05,8:51 AM,27,18,7,43,29.96,10,WNW,9.2,18.4,0,None,Clear
2017-02-17,3:51 AM,27,18,14,58,29.81,10,WNW,9.2,18.4,0,None,Clear
2017-12-26,6:51 AM,25,18.1,1.9,37,30.35,10,West,5.8,19.6,0,None,Clear
2017-01-07,1:51 AM,25,18.1,10,53,30.29,10,Variable,5.8,0,0,None,Clear
2017-03-12,2:51 PM,28,18.1,3.9,36,30.26,10,NW,11.5,24.2,0,None,Scattered Clouds
2017-12-15,8:51 PM,25,18.1,19.9,81,29.91,9,West,5.8,0,0,None,Overcast
2017-02-16,10:51 PM,28,18.1,12.9,53,29.78,10,NW,11.5,25.3,0,None,Partly Cloudy
2017-11-11,6:51 AM,24.1,18.2,12,60,30.53,10,Variable,4.6,0,0,None,Clear
2017-11-10,6:51 PM,28.9,18.2,5,36,30.45,10,NNW,13.8,21.9,0,None,Clear
2017-12-15,9:51 AM,24.1,18.2,10,55,30.11,10,Variable,4.6,0,0,None,Clear
2017-12-15,4:25 PM,24.1,18.2,21,88,29.94,0.5,Variable,4.6,0,0.01,"Fog	",Snow
2017-12-15,6:29 PM,24.1,18.2,21,88,29.93,1.2,Variable,4.6,0,0.01,Snow,Light Snow
2017-12-15,6:00 PM,24.1,18.2,19.9,84,29.93,1,WNW,4.6,0,0.01,Snow,Light Snow
2017-12-15,3:41 PM,24.1,18.2,19.9,84,29.93,0.5,Variable,4.6,0,0.01,"Fog	",Snow
2017-12-15,7:28 PM,24.1,18.2,19.9,84,29.92,1.2,West,4.6,0,0,Snow,Light Snow
2017-12-15,7:09 PM,24.1,18.2,19.9,84,29.92,1.5,WNW,4.6,0,0,Snow,Light Snow
2017-12-15,5:51 PM,24.1,18.2,19.9,84,29.91,1,WNW,4.6,0,0.03,Snow,Light Snow
2017-03-16,5:51 AM,24.1,18.2,10,55,29.91,10,Variable,4.6,17.3,0,None,Clear
2017-01-09,3:51 PM,23,18.4,7,50,30.66,10,West,3.5,0,0,None,Scattered Clouds
2017-01-10,5:51 AM,23,18.4,10.9,60,30.62,10,West,3.5,0,0,None,Clear
2017-03-13,9:51 AM,23,18.4,6.1,48,30.52,10,NNW,3.5,0,0,None,Clear
2017-03-04,10:51 AM,26.1,18.4,5,41,30.49,10,Variable,6.9,19.6,0,None,Overcast
2017-03-23,2:51 AM,23,18.4,3.9,44,30.48,10,Variable,3.5,0,0,None,Clear
2017-12-26,6:51 PM,26.1,18.4,1.9,35,30.43,10,WNW,6.9,0,0,None,Clear
2017-03-12,11:51 PM,23,18.4,0,37,30.4,10,Variable,3.5,0,0,None,Clear
2017-03-12,9:51 PM,26.1,18.4,0,32,30.38,10,Variable,6.9,19.6,0,None,Clear
2017-02-03,7:51 AM,26.1,18.4,8.1,47,30.23,10,NW,6.9,0,0,None,Clear
2017-01-06,10:51 PM,26.1,18.4,7,44,30.23,10,Variable,6.9,0,0,None,Clear
2017-12-14,7:51 PM,26.1,18.4,8.1,47,30.03,10,WNW,6.9,16.1,0,None,Clear
2017-12-16,6:51 AM,26.1,18.4,16,66,30,9,Variable,6.9,20.7,0,None,Clear
2017-12-30,2:51 PM,23,18.4,17.1,78,29.9,7,Variable,3.5,0,0,None,Overcast
2017-12-16,12:51 AM,23,18.4,18,81,29.9,8,Variable,3.5,0,0,None,Clear
2017-03-15,7:51 PM,26.1,18.4,7,44,29.74,10,Variable,6.9,25.3,0,None,Overcast
2017-12-14,9:32 AM,26.1,18.4,21,81,29.69,8,NE,6.9,0,0,None,Overcast
2017-03-04,12:51 PM,28,18.6,0,30,30.46,10,WNW,10.4,31.1,0,None,Mostly Cloudy
2017-03-03,8:51 PM,28.9,18.6,8.1,41,30.38,10,NW,12.7,23,0,None,Scattered Clouds
2017-03-22,7:51 PM,28.9,18.6,-5.1,23,30.33,10,NW,12.7,23,0,None,Clear
2017-03-12,6:51 PM,28,18.6,1,31,30.3,10,WNW,10.4,19.6,0,None,Clear
2017-02-03,10:51 PM,28,18.6,7,41,30.19,10,NW,10.4,17.3,0,None,Partly Cloudy
2017-03-14,2:32 AM,28,18.6,26.1,92,30.18,0.5,ENE,10.4,19.6,0.03,"Fog	",Snow
2017-12-16,8:51 AM,28,18.6,17.1,63,30.05,8,West,10.4,25.3,0,None,Mostly Cloudy
2017-02-17,2:51 AM,28,18.6,14,56,29.81,10,West,10.4,24.2,0,None,Clear
2017-02-09,11:05 AM,28,18.6,27,96,29.56,0.2,North,10.4,20.7,0.02,"Fog	",Snow
2017-12-13,12:51 AM,28,18.6,7,41,29.48,10,WNW,10.4,25.3,0,None,Overcast
2017-03-14,6:18 PM,28.9,18.6,24.1,82,29.29,6,NW,12.7,23,0,None,Haze
2017-12-26,3:51 PM,27,18.7,1,33,30.37,10,WNW,8.1,17.3,0,None,Clear
2017-03-12,7:51 PM,27,18.7,1.9,34,30.34,10,NW,8.1,0,0,None,Clear
2017-03-22,5:51 PM,30.9,18.7,-2.9,23,30.26,10,NW,19.6,34.5,0,None,Clear
2017-02-12,10:44 AM,30,18.7,28,92,30,3,ENE,16.1,23,0.1,None,Overcast
2017-12-14,5:51 PM,27,18.7,8.1,45,29.96,10,NW,8.1,0,0,None,Clear
2017-03-16,9:51 AM,27,18.7,10,49,29.95,10,West,8.1,0,0,None,Clear
2017-02-09,1:14 PM,27,18.7,21,78,29.56,1.2,NW,8.1,27.6,0,Snow,Light Snow
2017-02-09,8:11 AM,30,19.1,28,92,29.58,0.2,North,15,25.3,0.07,"Fog	",Snow
2017-02-10,11:51 AM,28.9,19.2,7,40,30.22,10,WNW,11.5,29.9,0,None,Partly Cloudy
2017-12-14,3:51 PM,28.9,19.2,9,43,29.88,10,NW,11.5,20.7,0,None,Clear
2017-02-09,6:51 AM,28.9,19.2,28,96,29.57,0.2,North,11.5,25.3,0.16,"Fog	",Snow
2017-02-09,7:51 AM,28.9,19.2,28,96,29.55,0.2,NNE,11.5,23,0.21,"Fog	",Snow
2017-11-11,12:51 AM,25,19.3,9,51,30.5,10,Variable,4.6,0,0,None,Clear
2017-12-26,9:51 PM,25,19.3,3,39,30.43,10,Variable,4.6,0,0,None,Clear
2017-12-26,11:51 AM,25,19.3,0,34,30.38,10,Variable,4.6,20.7,0,None,Clear
2017-03-12,11:51 AM,25,19.3,3,39,30.31,10,Variable,4.6,0,0,None,Scattered Clouds
2017-12-26,12:51 AM,28,19.3,8.1,43,30.24,10,WNW,9.2,18.4,0,None,Clear
2017-12-25,11:51 PM,28,19.3,8.1,43,30.23,10,WNW,9.2,17.3,0,None,Clear
2017-12-25,10:51 PM,28,19.3,8.1,43,30.23,10,West,9.2,19.6,0,None,Clear
2017-01-06,8:51 PM,28,19.3,8.1,43,30.23,10,North,9.2,0,0,None,Clear
2017-12-15,3:01 PM,25,19.3,17.1,72,29.95,1,WNW,4.6,0,0,Snow,Light Snow
2017-01-05,4:51 AM,28,19.3,9,45,29.86,10,WNW,9.2,17.3,0,None,Clear
2017-02-17,8:51 AM,28,19.3,15.1,58,29.86,10,WNW,9.2,23,0,None,Clear
2017-12-13,6:51 PM,28,19.3,6.1,39,29.66,10,WSW,9.2,18.4,0,None,Clear
2017-03-14,3:51 PM,28,19.3,26.1,92,29.17,0.8,NW,9.2,0,0.04,Snow,Light Snow
2017-11-11,7:51 AM,26.1,19.4,12,55,30.56,10,Variable,5.8,0,0,None,Clear
2017-11-10,10:51 PM,26.1,19.4,7,44,30.5,10,WNW,5.8,0,0,None,Clear
2017-12-14,8:51 AM,26.1,19.4,23,88,29.64,4,Variable,5.8,0,0,None,Overcast
2017-12-14,4:51 AM,26.1,19.4,23,88,29.53,8,NE,5.8,0,0,None,Overcast
2017-03-14,11:42 AM,30.9,19.4,28.9,92,29.37,1,ENE,17.3,34.5,0.15,Snow,Light Snow
2017-03-14,11:51 AM,30.9,19.4,28.9,92,29.34,0.8,NE,17.3,34.5,0.17,None,Overcast
2017-03-14,1:51 PM,30.9,19.4,28,89,29.17,0.5,North,17.3,31.1,0.14,"Fog	",Snow
2017-03-23,9:51 AM,27,19.5,1.9,34,30.6,10,WNW,6.9,0,0,None,Clear
2017-03-04,1:51 PM,30,19.5,1,29,30.45,10,West,13.8,29.9,0,None,Overcast
2017-02-10,10:51 AM,27,19.5,6.1,41,30.23,10,Variable,6.9,21.9,0,None,Clear
2017-01-06,2:29 AM,27,19.5,24.1,89,29.98,1,WNW,6.9,0,0.01,Snow,Light Snow
2017-02-12,10:51 AM,30,19.5,28,92,29.97,3,ENE,13.8,23,0.11,None,Overcast
2017-02-17,7:51 AM,27,19.5,15.1,61,29.86,10,Variable,6.9,0,0,None,Clear
2017-12-14,6:37 AM,27,19.5,24.1,89,29.57,1.8,NE,6.9,0,0,Snow,Light Snow
2017-03-14,6:51 PM,30,19.5,21.9,72,29.32,10,WNW,13.8,25.3,0,None,Overcast
2017-03-14,12:51 PM,30,19.5,28.9,96,29.27,0.5,NNE,13.8,24.2,0.21,Fog,Light Freezing Fog
2017-03-23,7:51 AM,24.1,19.7,6.1,46,30.58,10,NW,3.5,0,0,None,Clear
2017-12-15,6:21 PM,24.1,19.7,21,88,29.93,2,WNW,3.5,0,0.01,Snow,Light Snow
2017-12-15,4:13 PM,24.1,19.7,21,88,29.93,0.5,Variable,3.5,0,0.01,"Fog	",Snow
2017-12-15,8:02 PM,24.1,19.7,19.9,84,29.92,4,West,3.5,0,0,Snow,Light Snow
2017-12-15,4:51 PM,24.1,19.7,21,88,29.92,0.5,WNW,3.5,0,0.04,"Fog	",Snow
2017-12-15,6:51 PM,24.1,19.7,21,88,29.91,2.5,WNW,3.5,0,0.02,Snow,Light Snow
2017-12-15,7:51 PM,24.1,19.7,21,88,29.9,2,WNW,3.5,0,0,Snow,Light Snow
2017-03-04,11:51 AM,28.9,19.8,1.9,32,30.48,10,WNW,10.4,27.6,0,None,Overcast
2017-03-04,2:51 PM,28.9,19.8,-2,26,30.46,10,NW,10.4,31.1,0,None,Mostly Cloudy
2017-03-12,3:51 PM,28.9,19.8,3.9,35,30.27,10,WNW,10.4,18.4,0,None,Clear
2017-02-10,6:51 PM,28.9,19.8,12.9,51,30.19,10,West,10.4,20.7,0,None,Overcast
2017-03-14,2:14 AM,28.9,19.8,26.1,89,30.18,0.8,ENE,10.4,19.6,0.01,Snow,Light Snow
2017-12-25,8:51 PM,28.9,19.8,10,45,30.18,10,WNW,10.4,24.2,0,None,Clear
2017-02-10,7:51 PM,28.9,19.8,12.9,51,30.17,10,WSW,10.4,24.2,0,None,Overcast
2017-01-05,10:51 AM,28.9,19.8,7,40,29.97,10,WNW,10.4,17.3,0,None,Overcast
2017-03-10,8:51 PM,28.9,19.8,10,45,29.96,10,NNW,10.4,20.7,0,None,Overcast
2017-12-14,11:51 AM,28.9,19.8,17.1,61,29.75,10,WNW,10.4,18.4,0,None,Partly Cloudy
2017-02-09,5:14 AM,30.9,19.8,28.9,92,29.59,1.8,NNE,16.1,28.8,0.01,Snow,Light Snow
